,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,labels,conda_id,pypi_id,open_issue_count,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,updated_github_id,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
89,pyinstrument,https://github.com/joerick/pyinstrument,,Call stack profiler for Python. Shows you why your code is slow!.,profiling,27,True,joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2021-05-03 13:06:12.737,2021-05-03 09:03:51.000,105.0,60.0,2784.0,2021-05-03 09:06:06.000,3.4.2,29.0,27.0,,conda-forge/pyinstrument,pyinstrument,19.0,470.0,401.0,265.0,https://pypi.org/project/pyinstrument,2021-05-03 09:06:06.000,136.0,154299.0,155544.0,https://anaconda.org/conda-forge/pyinstrument,2021-05-03 13:06:12.737,70995.0,2.0,,,,,,,,,,
90,pudb,https://github.com/inducer/pudb,,Full-screen console debugger for Python.,debugging,27,True,inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2021-05-26 22:57:23.000,2021-05-26 22:57:22.000,181.0,132.0,2118.0,2017-09-02 18:52:28.000,2017.1.4,69.0,76.0,,conda-forge/pudb,pudb,139.0,,3784.0,2358.0,https://pypi.org/project/pudb,2021-05-08 20:11:53.000,1426.0,526008.0,527714.0,https://anaconda.org/conda-forge/pudb,2020-04-15 19:25:06.154,100696.0,2.0,,,,,,,,,,
91,vulture,https://github.com/jendrikseipp/vulture,,Find dead Python code.,refactoring,27,True,jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2021-05-20 11:30:32.000,2021-04-29 20:36:37.000,80.0,132.0,1745.0,2021-01-16 17:51:40.000,2.3,42.0,28.0,,conda-forge/vulture,vulture,13.0,679.0,1296.0,936.0,https://pypi.org/project/vulture,2021-01-16 17:49:50.000,360.0,144142.0,144895.0,https://anaconda.org/conda-forge/vulture,2020-08-11 23:14:02.062,43721.0,2.0,,,,,,,,,,
92,Diamond,https://github.com/python-diamond/Diamond,,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,profiling,27,False,python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2021-04-29 21:15:40.000,2018-03-15 16:54:31.000,592.0,129.0,1617.0,2016-11-25 22:13:29.000,4.0.515,36.0,342.0,,,diamond,226.0,3219.0,91.0,60.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,31.0,32915.0,32915.0,,,,2.0,,,,,,,,,,
93,flit,https://github.com/takluyver/flit,,Simplified packaging of Python modules.,build-tools,27,True,takluyver/flit,https://github.com/takluyver/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2021-05-29 23:33:57.000,2021-04-02 14:17:07.000,71.0,161.0,1425.0,2021-03-01 15:37:10.000,3.1.0,39.0,42.0,,conda-forge/flit,flit,83.0,895.0,226.0,,https://pypi.org/project/flit,2021-03-01 15:37:10.000,226.0,97090.0,98677.0,https://anaconda.org/conda-forge/flit,2021-03-22 11:34:50.479,82560.0,3.0,,,,,,,,,,
94,doit,https://github.com/pydoit/doit,,task management & automation tool.,build-tools,27,True,pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2021-05-17 18:10:20.000,2021-05-14 03:29:39.000,124.0,191.0,1024.0,2020-09-04 06:38:01.000,0.33.1,43.0,56.0,,conda-forge/doit,doit,65.0,1366.0,1172.0,706.0,https://pypi.org/project/doit,2020-09-04 06:38:01.000,466.0,220200.0,221517.0,https://anaconda.org/conda-forge/doit,2020-10-11 16:47:23.103,55355.0,3.0,,,,,,,,,,
95,pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,,py.test fixture for benchmarking code.,testing,27,True,ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2021-05-28 12:05:24.000,2021-04-17 19:47:14.000,83.0,77.0,765.0,2021-04-17 19:47:26.000,3.4.1,41.0,32.0,['pytest'],conda-forge/pytest-benchmark,pytest-benchmark,75.0,984.0,2542.0,1812.0,https://pypi.org/project/pytest-benchmark,2021-04-17 19:47:26.000,730.0,316485.0,325612.0,https://anaconda.org/conda-forge/pytest-benchmark,2021-04-18 21:19:04.860,575031.0,2.0,,,,,,,,,,
96,pytest-sugar,https://github.com/Teemu/pytest-sugar,,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",testing,27,True,Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2020-10-24 19:01:48.000,2020-10-24 18:04:51.000,51.0,68.0,710.0,2020-07-06 18:40:33.000,0.9.4,25.0,36.0,['pytest'],conda-forge/pytest-sugar,pytest-sugar,35.0,344.0,11936.0,7356.0,https://pypi.org/project/pytest-sugar,2020-07-06 18:40:33.000,4580.0,490203.0,492354.0,https://anaconda.org/conda-forge/pytest-sugar,2020-09-18 13:41:24.029,98977.0,2.0,,,,,,,,,,
97,progressbar2,https://github.com/WoLpH/python-progressbar,,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,logging,27,True,WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2021-03-15 00:40:40.000,2021-03-15 00:40:40.000,91.0,179.0,696.0,2020-09-09 13:36:59.000,3.53.1,94.0,38.0,,conda-forge/progressbar2,progressbar2,9.0,867.0,11604.0,9408.0,https://pypi.org/project/progressbar2,2020-09-09 13:28:47.000,2196.0,1044005.0,1049064.0,https://anaconda.org/conda-forge/progressbar2,2020-09-09 14:31:33.844,281412.0,3.0,1571.0,,,,,,,,,
98,nose2,https://github.com/nose-devs/nose2,,"The successor to nose, based on unittest2.",testing,27,True,nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2021-03-10 16:59:07.000,2021-03-10 16:59:06.000,134.0,196.0,679.0,2021-01-27 21:57:28.000,0.10.0,26.0,71.0,,conda-forge/nose2,nose2,55.0,990.0,5702.0,3764.0,https://pypi.org/project/nose2,2021-01-27 21:57:28.000,1938.0,359726.0,360566.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,31086.0,2.0,,,,,,,,,,
99,astor,https://github.com/berkerpeksag/astor,,Python AST read/write.,ast,27,True,berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2021-03-15 17:27:04.000,2021-03-15 17:27:04.000,81.0,72.0,582.0,2019-12-10 01:50:33.000,0.8.1,14.0,31.0,,conda-forge/astor,astor,35.0,261.0,3756.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,3756.0,3677296.0,3700435.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,1156996.0,3.0,,,,,,,,,,
100,ddt,https://github.com/datadriventests/ddt,,Data-Driven Tests for Python Unittest.,testing,27,True,datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2021-03-12 20:36:06.000,2021-03-12 20:34:54.000,96.0,30.0,385.0,2021-03-12 20:36:06.000,1.4.2,26.0,34.0,,conda-forge/ddt,ddt,17.0,211.0,6041.0,3557.0,https://pypi.org/project/ddt,2020-05-15 02:43:35.000,2484.0,278550.0,279709.0,https://anaconda.org/conda-forge/ddt,2020-05-15 03:17:11.932,59156.0,2.0,,,,,,,,,,
101,pep8-naming,https://github.com/PyCQA/pep8-naming,,Naming Convention checker for Python.,linters,27,False,PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2021-05-01 15:45:56.000,2021-05-01 15:45:56.000,49.0,65.0,300.0,2020-06-16 23:48:52.000,0.11.1,21.0,27.0,,conda-forge/pep8-naming,pep8-naming,13.0,224.0,9500.0,6472.0,https://pypi.org/project/pep8-naming,2020-06-16 23:48:52.000,3028.0,975941.0,978880.0,https://anaconda.org/conda-forge/pep8-naming,2020-07-01 03:49:33.929,188102.0,2.0,,,,,,,,,,
102,pyenv,https://github.com/pyenv/pyenv,,Simple Python version management.,virtual-envs,26,True,pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2021-06-02 21:16:20.000,2021-06-02 21:16:20.000,2040.0,1233.0,23588.0,2021-05-23 17:03:23.000,2.0.0,42.0,325.0,,,pyenv,125.0,2591.0,1.0,,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,1.0,6864.0,6864.0,,,,2.0,,,,,,,,,,
103,pex,https://github.com/pantsbuild/pex,,A library and tool for generating .pex (Python EXecutable) files.,packaging,26,True,pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2021-06-03 01:59:41.000,2021-06-03 01:59:41.000,195.0,554.0,1888.0,2021-04-29 23:00:08.000,2.1.42,131.0,99.0,,,pex,133.0,,230.0,,https://pypi.org/project/pex,2021-04-29 23:00:51.000,230.0,128847.0,134465.0,,,,2.0,309007.0,,,,,,,,,
104,prospector,https://github.com/PyCQA/prospector,,"Inspects Python source files and provides information about type and location of classes, methods etc.",code-metrics,26,True,PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000,2021-05-24 17:20:46.000,2020-10-21 22:30:57.000,123.0,211.0,1426.0,2020-10-21 22:32:26.000,1.3.1,91.0,67.0,,conda-forge/prospector,prospector,51.0,1051.0,3392.0,2254.0,https://pypi.org/project/prospector,2020-10-21 22:31:43.000,1138.0,357269.0,357685.0,https://anaconda.org/conda-forge/prospector,2020-11-18 00:26:14.628,24142.0,2.0,,,,,,,,,,
105,pybuilder,https://github.com/pybuilder/pybuilder,,Software build automation tool for Python.,build-tools,26,True,pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2021-05-10 09:29:30.000,2020-10-18 16:56:10.000,234.0,389.0,1300.0,2020-10-06 16:13:40.000,0.12.10,617.0,35.0,,,pybuilder,87.0,1284.0,110.0,,https://pypi.org/project/pybuilder,2021-05-07 22:11:38.000,110.0,19016.0,19016.0,,,,3.0,,,,,,,,,,
106,pdbpp,https://github.com/pdbpp/pdbpp,,"pdb++, a drop-in replacement for pdb (the Python debugger).",debugging,26,True,pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2021-05-12 20:31:02.000,2021-04-30 20:58:34.000,42.0,108.0,743.0,2019-10-04 12:04:09.000,0.10.2,25.0,39.0,,conda-forge/pdbpp,pdbpp,56.0,685.0,3088.0,2060.0,https://pypi.org/project/pdbpp,2019-10-04 12:04:09.000,1028.0,335941.0,337188.0,https://anaconda.org/conda-forge/pdbpp,2019-05-07 20:32:36.208,57386.0,2.0,,,,,,,,,,
107,green,https://github.com/CleanCut/green,,"Green is a clean, colorful, fast python test runner.",testing,26,True,CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2021-04-28 04:27:10.000,2021-04-28 04:25:32.000,74.0,160.0,698.0,2021-04-28 04:27:10.000,3.2.6,140.0,37.0,,conda-forge/green,green,5.0,1041.0,939.0,581.0,https://pypi.org/project/green,2021-04-28 04:27:10.000,358.0,16940.0,18684.0,https://anaconda.org/conda-forge/green,2020-11-12 18:09:27.157,78520.0,3.0,,,,,,,,,,
108,Yappi,https://github.com/sumerc/yappi,,"Yet Another Python Profiler, but this time thread&coroutine&greenlet aware.",profiling,26,True,sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2021-06-01 10:46:30.000,2021-06-01 10:46:30.000,47.0,32.0,645.0,2020-11-27 15:28:40.000,1.3.2,17.0,24.0,,conda-forge/yappi,yappi,14.0,643.0,1053.0,413.0,https://pypi.org/project/yappi,2020-11-27 15:28:40.000,640.0,131872.0,133503.0,https://anaconda.org/conda-forge/yappi,2020-11-28 16:22:51.992,78328.0,3.0,,,,,,,,,,
109,python-coloredlogs,https://github.com/xolox/python-coloredlogs,,Colored terminal output for Python's logging module.,logging,26,True,xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2020-12-10 13:10:51.000,2020-12-10 13:09:55.000,36.0,49.0,416.0,2018-04-29 22:06:15.000,9.3.1,62.0,16.0,,,coloredlogs,23.0,271.0,9928.0,7832.0,https://pypi.org/project/coloredlogs,2020-12-10 13:10:51.000,2096.0,1587123.0,1587123.0,,,,3.0,,,,,,,,,,
110,autoflake,https://github.com/myint/autoflake,,Removes unused imports and unused variables as reported by pyflakes.,refactoring,26,True,myint/autoflake,https://github.com/myint/autoflake,MIT,2012-12-27 03:40:17.000,2021-05-26 15:10:21.374,2020-12-27 17:36:40.000,44.0,33.0,389.0,2019-08-04 15:14:24.000,1.3.1,36.0,17.0,,conda-forge/autoflake,autoflake,33.0,439.0,2806.0,2226.0,https://pypi.org/project/autoflake,2019-08-04 15:14:24.000,580.0,901214.0,905680.0,https://anaconda.org/conda-forge/autoflake,2021-05-26 15:10:21.374,116140.0,2.0,,,,,,,,,,
111,sphinx-autodoc-typehints,https://github.com/agronholm/sphinx-autodoc-typehints,,Type hints support for the Sphinx autodoc extension.,documentation,26,True,agronholm/sphinx-autodoc-typehints,https://github.com/agronholm/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2021-05-20 18:56:40.000,2021-04-15 00:19:06.000,65.0,70.0,341.0,2020-10-12 20:37:53.000,1.11.1,28.0,29.0,['sphinx'],conda-forge/sphinx-autodoc-typehints,sphinx-autodoc-typehints,44.0,174.0,1380.0,,https://pypi.org/project/sphinx-autodoc-typehints,2020-10-12 20:37:53.000,1380.0,300055.0,304178.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2021-04-15 04:06:00.666,177297.0,2.0,,,,,,,,,,
112,darglint,https://github.com/terrencepreilly/darglint,,A python documentation linter which checks that the docstring description matches the definition.,linters,26,True,terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2021-06-01 22:35:18.000,2021-04-04 23:02:21.000,25.0,91.0,312.0,2021-02-22 05:24:56.000,1.7.0,47.0,21.0,,conda-forge/darglint,darglint,37.0,495.0,453.0,433.0,https://pypi.org/project/darglint,2021-02-22 05:24:56.000,20.0,176566.0,177163.0,https://anaconda.org/conda-forge/darglint,2021-04-05 00:44:14.308,12547.0,2.0,,,,,,,,,,
113,gast,https://github.com/serge-sans-paille/gast,,Python AST that abstracts the underlying Python version.,ast,26,True,serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2021-01-20 06:24:52.000,2020-11-26 20:24:53.000,22.0,21.0,108.0,2020-08-07 21:45:21.000,0.4.0,16.0,10.0,,conda-forge/gast,gast,4.0,80.0,60506.0,57118.0,https://pypi.org/project/gast,2020-08-07 21:45:21.000,3388.0,8340164.0,8370006.0,https://anaconda.org/conda-forge/gast,2020-08-07 22:36:47.303,1104154.0,3.0,,,,,,,,,,
114,gdbgui,https://github.com/cs01/gdbgui,,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",debugging,25,True,cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2021-06-01 09:37:14.000,2021-06-01 09:37:14.000,473.0,159.0,7984.0,2021-05-20 07:34:40.000,0.13.2.2,91.0,35.0,,,gdbgui,114.0,421.0,91.0,89.0,https://pypi.org/project/gdbgui,2021-05-20 07:33:03.000,2.0,84957.0,85296.0,,,,3.0,3739.0,,,,,,,,,
115,pyright,https://github.com/microsoft/pyright,,Static type checker for Python.,linters,25,True,Microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2021-06-03 04:26:20.000,2021-06-03 04:26:14.000,332.0,1587.0,6779.0,2021-06-02 20:03:59.000,1.1.146,230.0,55.0,,,,12.0,,85.0,81.0,,,,,81357.0,,,,2.0,,-3.0,,,pyright,https://www.npmjs.com/package/pyright,2021-06-02 19:59:01.972,4.0,81357.0,
116,mamba,https://github.com/mamba-org/mamba,,The Fast Cross-Platform Package Manager.,dependency-managers,25,True,mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2021-06-03 12:56:49.000,2021-06-03 12:56:49.000,90.0,314.0,1642.0,,,71.0,50.0,,conda-forge/mamba,,139.0,1296.0,319.0,319.0,,,,,31729.0,https://anaconda.org/conda-forge/mamba,2021-05-12 22:31:43.620,856698.0,3.0,,,,,,,,,,
117,pyarmor,https://github.com/dashingsoft/pyarmor,,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",security,25,False,dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2021-05-29 02:36:25.000,2021-05-29 02:36:18.000,133.0,494.0,963.0,2021-05-20 01:00:52.000,6.7.1,221.0,14.0,,,pyarmor,9.0,3099.0,216.0,206.0,https://pypi.org/project/pyarmor,2021-05-20 00:58:12.000,10.0,59898.0,59898.0,,,,3.0,18.0,,,,,,,,,
118,pytest-bdd,https://github.com/pytest-dev/pytest-bdd,,BDD library for the py.test runner.,testing,25,True,pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2021-05-27 11:43:32.000,2021-04-29 11:51:53.000,131.0,128.0,824.0,2020-12-07 12:41:15.000,4.0.2,89.0,40.0,['pytest'],conda-forge/pytest-bdd,pytest-bdd,102.0,658.0,268.0,,https://pypi.org/project/pytest-bdd,2020-12-07 12:41:15.000,268.0,184751.0,185877.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114,28166.0,3.0,,,,,,,,,,
119,pylama,https://github.com/klen/pylama,,Code audit tool for python.,linters,25,False,klen/pylama,https://github.com/klen/pylama,LGPL-3.0,2012-08-17 10:10:10.000,2021-04-25 06:43:44.000,2019-04-10 18:20:19.000,77.0,53.0,780.0,2019-04-10 18:20:47.000,7.7.1,99.0,41.0,,,pylama,72.0,689.0,3409.0,2405.0,https://pypi.org/project/pylama,2019-04-10 18:20:47.000,1004.0,88174.0,88174.0,,,,2.0,,,,,,,,,,
120,pympler,https://github.com/pympler/pympler,,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",profiling,25,True,pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2021-05-25 14:39:54.000,2020-10-15 19:16:49.000,67.0,46.0,774.0,2016-03-31 11:48:42.000,0.4.3,15.0,26.0,,conda-forge/pympler,pympler,32.0,443.0,478.0,,https://pypi.org/project/pympler,2020-10-14 20:27:50.000,478.0,356456.0,359713.0,https://anaconda.org/conda-forge/pympler,2020-10-14 22:08:39.935,166142.0,3.0,,,,,,,,,,
121,typeguard,https://github.com/agronholm/typeguard,,Run-time type checker for Python.,debugging,25,True,agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2021-06-02 13:06:26.000,2021-06-02 13:06:26.000,57.0,115.0,644.0,2021-04-01 18:09:22.000,2.12.0,40.0,18.0,,conda-forge/typeguard,typeguard,35.0,236.0,158.0,,https://pypi.org/project/typeguard,2021-04-01 18:09:22.000,158.0,3136942.0,3138341.0,https://anaconda.org/conda-forge/typeguard,2021-04-01 19:27:48.947,40588.0,3.0,,,,,,,,,,
122,sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,,Sphinx Bootstrap Theme.,documentation,25,False,ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2021-01-13 12:56:13.000,2019-09-25 19:17:09.000,203.0,78.0,575.0,2019-03-29 17:57:28.000,0.7.1,56.0,37.0,['sphinx'],,sphinx-bootstrap-theme,57.0,393.0,2997.0,2021.0,https://pypi.org/project/sphinx-bootstrap-theme,2019-03-29 17:57:28.000,976.0,42517.0,42517.0,,,,2.0,,,,,,,,,,
123,setuptools_scm,https://github.com/pypa/setuptools_scm,,the blessed package to manage your versions by scm tags.,build-tools,25,True,pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2021-06-01 18:40:56.000,2021-06-01 18:40:56.000,135.0,261.0,462.0,2020-12-13 22:17:40.000,5.0.1,47.0,84.0,,conda-forge/setuptools_scm,setuptools_scm,71.0,,694.0,,https://pypi.org/project/setuptools_scm,2018-08-09 06:35:57.000,694.0,12685341.0,12695755.0,https://anaconda.org/conda-forge/setuptools_scm,2021-03-17 16:05:30.451,656112.0,3.0,,,,,,,,,,
124,paver,https://github.com/paver/paver,,Python-based project scripting.,build-tools,25,True,paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2021-04-30 11:53:47.000,2021-04-30 11:53:35.000,77.0,92.0,441.0,2017-12-31 01:13:41.000,1.3.4,28.0,44.0,,conda-forge/paver,paver,37.0,533.0,1908.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,1908.0,37425.0,37820.0,https://anaconda.org/conda-forge/paver,2018-07-24 12:48:36.122,21776.0,3.0,,,,,,,,,,
125,sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,documentation,25,True,executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2021-05-12 13:27:08.000,2021-03-14 13:43:08.000,48.0,44.0,330.0,2021-03-14 13:46:47.000,2021.3.14,15.0,17.0,['sphinx'],conda-forge/sphinx-autobuild,sphinx-autobuild,12.0,,4682.0,,https://pypi.org/project/sphinx-autobuild,2021-03-14 13:46:47.000,4682.0,163145.0,164280.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297,56760.0,2.0,,,,,,,,,,
126,check-manifest,https://github.com/mgedmin/check-manifest,,Tool to check the completeness of MANIFEST.in for Python packages.,linters,25,True,mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2021-04-22 19:51:35.000,2021-04-22 19:51:21.000,30.0,71.0,229.0,,,40.0,19.0,,conda-forge/check-manifest,check-manifest,15.0,520.0,6994.0,5190.0,https://pypi.org/project/check-manifest,2021-01-04 14:37:14.000,1804.0,187582.0,188502.0,https://anaconda.org/conda-forge/check-manifest,2021-01-04 16:36:49.618,27606.0,2.0,,,,,,,,,,
127,pytest-mypy,https://github.com/dbader/pytest-mypy,,Mypy static type checker plugin for Pytest.,testing,25,True,dbader/pytest-mypy,https://github.com/dbader/pytest-mypy,MIT,2016-09-29 14:39:23.000,2021-03-21 15:51:09.000,2021-03-21 15:48:31.000,31.0,34.0,188.0,2021-03-21 15:51:09.000,0.8.1,17.0,15.0,['pytest'],conda-forge/pytest-mypy,pytest-mypy,9.0,216.0,1332.0,1066.0,https://pypi.org/project/pytest-mypy,2021-03-21 15:51:09.000,266.0,265407.0,266000.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057,9492.0,3.0,,,,,,,,,,
128,flake8-quotes,https://github.com/zheller/flake8-quotes,,Flake8 extension for checking quotes in python.,linters,25,False,zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2020-06-06 07:55:44.000,2020-05-12 23:46:18.000,33.0,39.0,128.0,2020-05-12 23:46:28.000,3.2.0,37.0,28.0,['flake8'],conda-forge/flake8-quotes,flake8-quotes,3.0,99.0,4545.0,3141.0,https://pypi.org/project/flake8-quotes,2020-05-12 23:46:28.000,1404.0,634092.0,643961.0,https://anaconda.org/conda-forge/flake8-quotes,2020-05-13 00:39:59.431,562589.0,2.0,,,,,,,,,,
129,Scalene,https://github.com/plasma-umass/scalene,,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",profiling,24,True,emeryberger/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2021-06-03 14:35:26.000,2021-06-03 14:35:22.000,141.0,92.0,4009.0,2021-05-14 13:56:43.000,1.3.4,105.0,19.0,,,scalene,13.0,1552.0,43.0,43.0,https://pypi.org/project/scalene,2021-05-15 18:35:59.000,0.0,4396.0,4396.0,,,,3.0,,,plasma-umass/scalene,,,,,,,
130,pipx,https://github.com/pypa/pipx,,Install and Run Python Applications in Isolated Environments.,dependency-managers,24,True,pipxproject/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2021-06-01 00:38:04.000,2021-05-30 03:51:15.000,163.0,323.0,3704.0,2021-05-28 23:22:14.000,0.16.3,45.0,56.0,,,pipx,67.0,463.0,4.0,,https://pypi.org/project/pipx,2021-05-28 23:22:14.000,4.0,54195.0,54195.0,,,,3.0,,,pypa/pipx,,,,,,,
131,alive-progress,https://github.com/rsalmei/alive-progress,,"A new kind of Progress Bar, with real time throughput, eta and very cool animations!.",logging,24,True,rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2021-05-28 00:26:03.000,2021-01-08 01:36:09.000,95.0,48.0,2432.0,2021-01-08 01:37:28.000,1.6.2,19.0,1.0,,conda-forge/alive-progress,alive-progress,22.0,246.0,309.0,309.0,https://pypi.org/project/alive-progress,2021-01-08 01:37:28.000,0.0,13751.0,14217.0,https://anaconda.org/conda-forge/alive-progress,2021-01-08 03:33:35.990,7466.0,3.0,,,,,,,,,,
132,pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,,Testinfra test your infrastructures.,testing,24,True,pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2021-06-02 20:33:37.000,2021-06-01 10:12:21.000,272.0,196.0,1904.0,2021-04-18 09:46:10.000,6.3.0,4.0,103.0,['pytest'],,pytest-testinfra,111.0,662.0,0.0,,https://pypi.org/project/pytest-testinfra,2021-03-18 20:54:27.000,0.0,96384.0,96384.0,,,,3.0,,,,,,,,,,
133,notifiers,https://github.com/liiight/notifiers,,The easy way to send notifications.,logging,24,True,liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2021-05-31 16:41:01.000,2020-12-30 22:21:45.000,72.0,53.0,1871.0,2019-10-05 13:00:41.000,1.2.1,26.0,14.0,,,notifiers,38.0,377.0,140.0,134.0,https://pypi.org/project/notifiers,2019-10-05 13:00:41.000,6.0,290349.0,290349.0,,,,3.0,,,,,,,,,,
134,dephell,https://github.com/dephell/dephell,,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",dependency-managers,24,True,dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39.000,98.0,161.0,1714.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,,,dephell,100.0,2145.0,208.0,200.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000,8.0,19460.0,19465.0,,,,3.0,128.0,,,,,,,,,
