,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,labels,conda_id,pypi_id,open_issue_count,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,github_release_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge,updated_github_id
42,ipdb,https://github.com/gotcha/ipdb,,Integration of IPython pdb.,debugging,31,True,gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000000,2021-06-24 04:21:01.798000,2021-06-02 11:43:55.000000,132.0,110.0,1447.0,2021-06-02 11:43:46.000000,0.13.9,41.0,48.0,,conda-forge/ipdb,ipdb,52.0,351.0,43923.0,27025.0,https://pypi.org/project/ipdb,2021-06-02 11:43:46.000000,16898.0,1517883.0,1520949.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798000,183970.0,1.0,,,,,,,,,,,,,,,
43,logbook,https://github.com/getlogbook/logbook,,A cool logging replacement for Python.,logging,31,False,getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000000,2021-07-19 14:00:45.000000,2019-10-16 17:48:40.000000,157.0,125.0,1403.0,2019-01-16 20:35:25.000000,1.4.3,41.0,76.0,,conda-forge/logbook,logbook,56.0,1194.0,4710.0,2646.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000000,2064.0,516897.0,518562.0,https://anaconda.org/conda-forge/logbook,2021-01-11 05:40:29.145000,46519.0,2.0,,273.0,,,,,,,,,,,,,
44,nose,https://github.com/nose-devs/nose,,nose is nicer testing for python.,testing,31,False,nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000000,2021-04-09 10:35:26.000000,2016-03-04 01:16:26.000000,358.0,461.0,1343.0,2015-06-02 09:12:36.000000,1.3.7,14.0,95.0,,conda-forge/nose,nose,447.0,1004.0,198294.0,111820.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000000,86474.0,3910486.0,3939477.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277000,1797487.0,2.0,,,,,,,,,,,,,,,
45,tabulate,https://github.com/astanin/python-tabulate,,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",logging,31,True,astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376000,2021-07-14 05:26:22.000000,2021-03-04 09:33:31.000000,68.0,57.0,887.0,2021-02-22 07:34:12.000000,0.8.9,25.0,67.0,,conda-forge/tabulate,tabulate,31.0,502.0,55733.0,47631.0,https://pypi.org/project/tabulate,2021-02-22 07:34:12.000000,8102.0,23533471.0,23552985.0,https://anaconda.org/conda-forge/tabulate,2021-02-22 13:39:52.132000,1209871.0,2.0,,,,,,,,,,,,,,,
46,alabaster,https://github.com/bitprophet/alabaster,,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",documentation,31,False,bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000000,2021-06-21 16:20:37.000000,2020-01-10 23:50:18.000000,173.0,52.0,617.0,2018-10-03 01:39:17.000000,0.7.12,24.0,28.0,['sphinx'],conda-forge/alabaster,alabaster,79.0,350.0,63380.0,48482.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000000,14898.0,3439142.0,3482420.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017000,2596706.0,2.0,,,,,,,,,,,,,,,
47,coveralls-python,https://github.com/TheKevJames/coveralls-python,,Show coverage stats online via coveralls.io.,testing,31,True,TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000000,2021-07-21 16:27:09.000000,2021-07-20 23:16:25.000000,175.0,136.0,461.0,2021-07-20 20:24:19.000000,3.2.0,40.0,59.0,['pytest'],,coveralls,8.0,423.0,35267.0,18259.0,https://pypi.org/project/coveralls,2021-07-20 20:24:19.000000,17008.0,485686.0,485686.0,,,,2.0,,,,,,,,,,,,,,,
48,wheel,https://github.com/pypa/wheel,,The official binary distribution format for Python.,build-tools,31,True,pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580000,2021-05-23 18:58:51.000000,2021-05-23 18:58:13.000000,89.0,292.0,249.0,2020-12-13 18:09:07.000000,0.36.2,64.0,61.0,,conda-forge/wheel,wheel,26.0,732.0,62544.0,,https://pypi.org/project/wheel,2020-12-13 18:09:07.000000,62544.0,79584469.0,79900660.0,https://anaconda.org/conda-forge/wheel,2020-12-13 19:48:16.429000,18971482.0,2.0,,,,,,,,,,,,,,,
49,Glances,https://github.com/nicolargo/glances,,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",profiling,30,True,nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000000,2021-07-17 16:55:56.000000,2021-07-17 16:55:44.000000,1215.0,1180.0,18828.0,2021-07-10 07:13:34.000000,3.2.0,56.0,144.0,,conda-forge/glances,glances,202.0,4083.0,367.0,317.0,https://pypi.org/project/glances,2021-07-10 07:09:49.000000,50.0,178255.0,180440.0,https://anaconda.org/conda-forge/glances,2021-06-07 19:57:42.205000,139532.0,1.0,,426.0,,,,,,,,,,,,,
50,numpydoc,https://github.com/numpy/numpydoc,,Numpy's Sphinx extensions.,documentation,30,True,numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000000,2021-05-24 23:17:20.000000,2021-05-19 15:13:17.000000,5681.0,94.0,17685.0,2020-07-01 21:59:00.000000,1.1.0,13.0,65.0,['sphinx'],conda-forge/numpydoc,numpydoc,51.0,,34142.0,26794.0,https://pypi.org/project/numpydoc,2020-07-01 21:59:00.000000,7348.0,246921.0,261767.0,https://anaconda.org/conda-forge/numpydoc,2020-10-01 19:37:54.384000,801723.0,2.0,,,,,,,,,,,,,,,
51,yapf,https://github.com/google/yapf,,A formatter for Python files.,formatters,30,True,google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000000,2021-07-19 01:17:12.000000,2021-07-19 01:17:12.000000,791.0,379.0,11912.0,2020-04-23 19:07:36.000000,0.30.0,67.0,130.0,,conda-forge/yapf,yapf,317.0,,25295.0,21889.0,https://pypi.org/project/yapf,2020-04-23 19:07:36.000000,3406.0,1727448.0,1739105.0,https://anaconda.org/conda-forge/yapf,2021-04-19 00:01:27.357000,711136.0,3.0,,,,,,,,,,,,,,,
52,factory_boy,https://github.com/FactoryBoy/factory_boy,,A test fixtures replacement for Python.,testing,30,True,FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000000,2021-07-19 08:50:10.000000,2021-07-19 08:50:10.000000,328.0,343.0,2566.0,2018-05-05 15:05:40.000000,2.11.1,36.0,117.0,,conda-forge/factory_boy,factory_boy,151.0,889.0,4256.0,,https://pypi.org/project/factory_boy,2018-05-05 15:05:40.000000,4256.0,1636477.0,1637802.0,https://anaconda.org/conda-forge/factory_boy,2021-04-04 01:17:30.466000,76850.0,2.0,,,,,,,,,,,,,,,
53,rope,https://github.com/python-rope/rope,,a python refactoring library.,refactoring,30,True,python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000000,2021-05-30 20:11:33.599000,2021-05-20 05:32:18.000000,142.0,116.0,1155.0,2020-10-07 16:08:59.000000,0.18.0,19.0,63.0,,conda-forge/rope,rope,70.0,1881.0,32977.0,30045.0,https://pypi.org/project/rope,2020-10-07 16:08:59.000000,2932.0,432118.0,442866.0,https://anaconda.org/conda-forge/rope,2021-05-30 20:11:33.599000,548186.0,1.0,,,,,,,,,,,,,,,
54,twine,https://github.com/pypa/twine,,Utilities for interacting with PyPI.,build-tools,30,True,pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000000,2021-07-22 11:20:25.000000,2021-07-22 11:20:25.000000,241.0,320.0,1138.0,2021-07-20 16:24:13.000000,3.4.2,43.0,102.0,,conda-forge/twine,twine,44.0,,60589.0,43085.0,https://pypi.org/project/twine,2021-07-20 16:24:13.000000,17504.0,1839617.0,1844755.0,https://anaconda.org/conda-forge/twine,2021-07-20 19:18:02.428000,303164.0,2.0,,,,,,,,,,,,,,,
55,pytest-mock,https://github.com/pytest-dev/pytest-mock,,Thin-wrapper around the mock package for easier use with pytest.,testing,30,True,pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000000,2021-07-20 10:50:26.000000,2021-07-20 10:50:24.000000,95.0,89.0,1120.0,2021-05-18 11:53:27.000000,3.6.1,52.0,54.0,['pytest'],conda-forge/pytest-mock,pytest-mock,10.0,,23951.0,17771.0,https://pypi.org/project/pytest-mock,2021-05-06 19:21:18.000000,6180.0,4105827.0,4122933.0,https://anaconda.org/conda-forge/pytest-mock,2021-05-07 01:15:17.653000,1026362.0,2.0,,,,,,,,,,,,,,,
56,pydocstyle,https://github.com/PyCQA/pydocstyle,,docstring style checker.,linters,30,True,PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000000,2021-06-24 19:05:10.000000,2021-05-17 20:39:45.000000,146.0,194.0,794.0,2021-05-17 20:37:45.000000,6.1.1,17.0,72.0,,conda-forge/pydocstyle,pydocstyle,75.0,710.0,21615.0,17695.0,https://pypi.org/project/pydocstyle,2021-05-17 20:37:45.000000,3920.0,1998234.0,2004753.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379000,391185.0,2.0,,56.0,,,,,,,,,,,,,
57,packaging,https://github.com/pypa/packaging,,Core utilities for Python packages.,packaging,30,True,pypa/packaging,https://github.com/pypa/packaging,BSD-2-Clause,2014-05-15 22:49:43.000000,2021-07-20 10:38:40.000000,2021-07-04 07:40:02.000000,159.0,151.0,311.0,2021-01-29 20:27:31.000000,20.9,36.0,70.0,,conda-forge/packaging,packaging,55.0,,259951.0,230751.0,https://pypi.org/project/packaging,2021-07-03 12:32:30.000000,29200.0,62749633.0,62888349.0,https://anaconda.org/conda-forge/packaging,2021-07-03 14:49:57.465000,8461411.0,1.0,,122.0,,,,,,,,,,,,,
58,PySnooper,https://github.com/cool-RR/PySnooper,,Never use print for debugging again.,debugging,29,True,cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000000,2021-05-20 07:26:20.000000,2021-05-19 08:23:53.000000,896.0,93.0,14526.0,2021-05-19 08:24:40.000000,0.5.0,54.0,26.0,,conda-forge/pysnooper,pysnooper,18.0,299.0,500.0,454.0,https://pypi.org/project/pysnooper,2021-05-19 08:24:40.000000,46.0,73680.0,75136.0,https://anaconda.org/conda-forge/pysnooper,2021-05-19 12:14:49.747000,37879.0,1.0,,,,,,,,,,,,,,,
59,pyre-check,https://github.com/facebook/pyre-check,,Performant type-checking for python.,linters,29,True,facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000000,2021-07-22 14:12:25.000000,2021-07-22 14:12:19.000000,325.0,199.0,5473.0,2021-05-14 19:50:13.000000,0.9.3,62.0,167.0,,,pyre-check,65.0,9630.0,46.0,,https://pypi.org/project/pyre-check,2021-05-14 01:29:18.000000,46.0,20262.0,20262.0,,,,2.0,,,,,,,,,,,,,,,
60,pipreqs,https://github.com/bndr/pipreqs,,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,dependency-managers,29,True,bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000000,2021-07-20 07:34:29.000000,2021-05-05 05:08:31.000000,227.0,88.0,3525.0,2019-11-14 11:06:56.000000,0.4.10,38.0,50.0,,conda-forge/pipreqs,pipreqs,82.0,300.0,6513.0,5985.0,https://pypi.org/project/pipreqs,2019-11-14 11:00:54.000000,528.0,104225.0,104599.0,https://anaconda.org/conda-forge/pipreqs,2019-11-14 14:53:43.131000,21699.0,3.0,,,,,,,,,,,,,,,
61,wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,,The strictest and most opinionated python linter ever!.,linters,29,True,wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000000,2021-07-22 07:52:27.000000,2021-07-22 07:52:25.000000,277.0,877.0,1553.0,2021-06-21 19:33:18.000000,0.15.3,52.0,144.0,,,wemake-python-styleguide,79.0,1775.0,506.0,492.0,https://pypi.org/project/wemake-python-styleguide,2021-06-21 16:28:55.000000,14.0,80246.0,80246.0,,,,2.0,,,,,,,,,,,,,,,
62,pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,,Pytest support for asyncio.,testing,29,True,pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000000,2021-07-16 14:34:59.000000,2021-05-30 22:55:43.000000,84.0,96.0,756.0,2021-04-21 23:04:29.000000,0.15.1,20.0,26.0,['pytest'],conda-forge/pytest-asyncio,pytest-asyncio,65.0,177.0,15829.0,13801.0,https://pypi.org/project/pytest-asyncio,2021-04-21 23:04:29.000000,2028.0,1584966.0,1595011.0,https://anaconda.org/conda-forge/pytest-asyncio,2021-05-21 05:59:51.013000,502285.0,2.0,,,,,,,,,,,,,,,
63,flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that don't belong in..,linters,29,True,PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000000,2021-06-20 13:51:43.000000,2021-04-01 21:18:24.000000,42.0,53.0,558.0,2021-04-01 21:21:59.000000,21.4.3,34.0,37.0,['flake8'],conda-forge/flake8-bugbear,flake8-bugbear,40.0,163.0,5286.0,4246.0,https://pypi.org/project/flake8-bugbear,2021-04-01 21:21:59.000000,1040.0,809431.0,824438.0,https://anaconda.org/conda-forge/flake8-bugbear,2021-04-02 22:23:40.112000,345178.0,2.0,,,,,,,,,,,,,,,
64,breathe,https://github.com/michaeljones/breathe,,ReStructuredText and Sphinx bridge to Doxygen.,documentation,29,True,michaeljones/breathe,https://github.com/michaeljones/breathe,BSD-3-Clause,2009-02-03 18:52:25.000000,2021-06-16 16:22:13.000000,2021-05-18 23:33:51.000000,138.0,340.0,543.0,2021-05-06 19:46:25.000000,4.30.0,59.0,94.0,,conda-forge/breathe,breathe,105.0,1467.0,6810.0,4802.0,https://pypi.org/project/breathe,2021-05-06 19:45:36.000000,2008.0,93936.0,97580.0,https://anaconda.org/conda-forge/breathe,2021-05-08 22:53:25.599000,206101.0,2.0,,88.0,,,,,,,,,,,,,
65,pytest-html,https://github.com/pytest-dev/pytest-html,,Plugin for generating HTML reports for pytest results.,testing,29,True,pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000000,2021-05-11 22:04:17.000000,2021-01-23 03:26:17.000000,170.0,180.0,429.0,2020-12-13 15:24:58.000000,3.1.1,44.0,43.0,['pytest'],conda-forge/pytest-html,pytest-html,81.0,376.0,12126.0,11142.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000000,984.0,1480321.0,1483273.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698000,147619.0,2.0,,,,,,,,,,,,,,,
66,hacking,https://github.com/openstack/hacking,,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,linters,29,True,openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000000,2021-06-05 10:04:22.000000,2021-06-05 10:03:49.000000,66.0,,219.0,2021-04-21 10:37:50.000000,4.1.0,37.0,182.0,['flake8'],,hacking,,1052.0,8690.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000000,8690.0,214768.0,214768.0,,,,2.0,,,,,,,,,,,,,,,
67,typed_ast,https://github.com/python/typed_ast,,Modified fork of CPython's ast module that parses `# type:` comments.,ast,29,True,python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000000,2021-04-12 00:18:06.000000,2021-04-12 00:18:06.000000,48.0,75.0,185.0,2021-04-11 23:57:40.000000,1.4.3,29.0,21.0,,,typed_ast,5.0,173.0,10362.0,,https://pypi.org/project/typed_ast,2021-04-11 23:57:40.000000,10362.0,17654139.0,17654139.0,,,,1.0,,,,,,,,,,,,,,,
68,py-spy,https://github.com/benfred/py-spy,,Sampling profiler for Python programs.,profiling,28,True,benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000000,2021-07-16 06:53:43.000000,2021-07-15 03:11:43.000000,264.0,151.0,7116.0,2021-05-16 17:48:19.000000,0.3.7,30.0,26.0,,,py-spy,69.0,397.0,50.0,,https://pypi.org/project/py-spy,2021-05-16 17:48:19.000000,50.0,591257.0,591498.0,,,,2.0,,5797.0,,,,,,py-spy,,,,,,,
69,playwright-python,https://github.com/microsoft/playwright-python,,Python version of the Playwright testing and automation library.,testing,28,True,microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000000,2021-07-21 17:39:21.000000,2021-07-21 09:18:23.000000,423.0,376.0,4907.0,2021-07-21 17:39:21.000000,1.13.0,55.0,21.0,,,playwright,15.0,390.0,300.0,300.0,https://pypi.org/project/playwright,2021-07-21 17:39:21.000000,0.0,97359.0,97359.0,,,,2.0,,,,,,,,,,,,,,,
70,line_profiler,https://github.com/pyutils/line_profiler,,Line-by-line profiling for Python.,profiling,28,True,pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151000,2021-06-25 15:57:39.000000,2021-06-25 15:57:31.000000,250.0,12.0,3527.0,2021-04-30 19:15:30.000000,3.2.5,8.0,25.0,,conda-forge/line_profiler,line_profiler,33.0,162.0,692.0,,https://pypi.org/project/line_profiler,2017-12-20 02:30:37.000000,692.0,313443.0,316581.0,https://anaconda.org/conda-forge/line_profiler,2021-06-05 03:09:37.408000,194570.0,2.0,,,,,,,,,,,,,,,
71,pytype,https://github.com/google/pytype,,A static type analyzer for Python code.,linters,28,True,google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000000,2021-07-21 03:25:43.000000,2021-07-21 03:25:40.000000,199.0,333.0,3360.0,2021-07-19 20:16:39.000000,2021.7.19,104.0,63.0,,conda-forge/pytype,pytype,92.0,4451.0,88.0,,https://pypi.org/project/pytype,2021-07-19 20:16:39.000000,88.0,107048.0,110979.0,https://anaconda.org/conda-forge/pytype,2020-10-13 18:48:00.617000,55038.0,2.0,,,,,,,,,,,,,,,
72,mimesis,https://github.com/lk-geimfari/mimesis,,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",testing,28,True,lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000000,2021-07-17 14:28:12.000000,2021-07-17 14:28:07.000000,274.0,282.0,3321.0,2021-06-20 13:16:14.000000,5.0.0,31.0,106.0,,,mimesis,5.0,1987.0,84.0,,https://pypi.org/project/mimesis,2020-12-21 11:12:37.000000,84.0,73458.0,73461.0,,,,2.0,,174.0,,,,,,,,,,,,,
73,structlog,https://github.com/hynek/structlog,,Structured Logging for Python.,logging,28,True,hynek/structlog,https://github.com/hynek/structlog,MIT,2013-08-13 15:55:58.000000,2021-07-20 05:19:52.000000,2021-07-20 05:19:52.000000,139.0,155.0,1564.0,2021-02-18 16:17:00.000000,21.1.0,23.0,73.0,,conda-forge/structlog,structlog,33.0,,4644.0,3438.0,https://pypi.org/project/structlog,2021-02-18 16:06:29.000000,1206.0,2133789.0,2135780.0,https://anaconda.org/conda-forge/structlog,2021-02-22 14:39:08.894000,119465.0,2.0,,,,,,,,,,,,,,,
74,pyelftools,https://github.com/eliben/pyelftools,,Parsing ELF and DWARF in Python.,debugging,28,True,eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000000,2021-06-16 21:35:25.000000,2021-05-27 13:38:35.000000,402.0,113.0,1259.0,,,8.0,75.0,,conda-forge/pyelftools,pyelftools,54.0,571.0,3205.0,2321.0,https://pypi.org/project/pyelftools,2020-10-27 13:45:19.000000,884.0,621495.0,622571.0,https://anaconda.org/conda-forge/pyelftools,2020-10-27 16:16:13.901000,68904.0,2.0,,,,,,,,,,,,,,,
75,radon,https://github.com/rubik/radon,,Various code metrics for Python code.,code-metrics,28,True,rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000000,2021-06-08 16:36:59.000000,2021-06-08 16:36:45.000000,94.0,134.0,1226.0,2021-06-08 16:35:34.000000,5.0.1,52.0,47.0,,conda-forge/radon,radon,20.0,517.0,2956.0,1858.0,https://pypi.org/project/radon,2021-06-08 16:35:34.000000,1098.0,381190.0,381887.0,https://anaconda.org/conda-forge/radon,2020-09-18 20:13:31.841000,31393.0,1.0,,,,,,,,,,,,,,,
76,python-json-logger,https://github.com/madzak/python-json-logger,,Json Formatter for the standard python logger.,logging,28,True,madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000000,2021-04-18 19:41:32.000000,2020-10-12 16:12:03.000000,147.0,45.0,1006.0,2020-10-12 16:26:53.000000,2.0.1,19.0,43.0,,conda-forge/python-json-logger,python-json-logger,19.0,179.0,16985.0,16067.0,https://pypi.org/project/python-json-logger,2020-10-12 16:26:53.000000,918.0,3416568.0,3431274.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855000,750047.0,2.0,,,,,,,,,,,,,,,
77,pdbpp,https://github.com/pdbpp/pdbpp,,"pdb++, a drop-in replacement for pdb (the Python debugger).",debugging,28,True,pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000000,2021-07-18 14:37:30.000000,2021-07-12 13:20:31.000000,44.0,112.0,764.0,2021-07-09 22:22:20.000000,0.10.3,26.0,39.0,,conda-forge/pdbpp,pdbpp,64.0,691.0,3171.0,2143.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000000,1028.0,453024.0,454314.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419000,60648.0,2.0,,,,,,,1.0,,,,,,,,
78,colorlog,https://github.com/borntyping/python-colorlog,,A colored formatter for the python logging module.,logging,28,True,borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000000,2021-06-30 09:10:18.153000,2021-06-14 17:01:47.000000,75.0,64.0,700.0,2021-04-13 13:51:48.000000,5.0.1,60.0,30.0,,conda-forge/colorlog,colorlog,2.0,,14228.0,10562.0,https://pypi.org/project/colorlog,2021-06-14 17:02:48.000000,3666.0,5356354.0,5362612.0,https://anaconda.org/conda-forge/colorlog,2021-06-30 09:10:18.153000,394269.0,2.0,,,,,,,,,,,,,,,
79,nose2,https://github.com/nose-devs/nose2,,"The successor to nose, based on unittest2.",testing,28,True,nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000000,2021-07-02 16:32:54.000000,2021-07-02 16:32:54.000000,134.0,198.0,687.0,2021-01-27 21:57:28.000000,0.10.0,26.0,71.0,,conda-forge/nose2,nose2,55.0,1002.0,5836.0,3898.0,https://pypi.org/project/nose2,2021-01-27 21:57:28.000000,1938.0,476573.0,477451.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004000,33401.0,2.0,,,,,,,,,,,,,,,
80,buildout,https://github.com/buildout/buildout,,Buildout is a deployment automation tool written in and extended with Python.,build-tools,28,False,buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000000,2021-07-21 12:10:40.000000,2021-03-29 11:37:20.000000,170.0,203.0,513.0,2021-03-08 07:25:44.000000,2.13.4,103.0,89.0,,,zc.buildout,138.0,1616.0,1974.0,,https://pypi.org/project/zc.buildout,2021-03-09 08:12:12.000000,1974.0,91277.0,91277.0,,,,2.0,,,,,,,,,,,,,,,
81,python-coloredlogs,https://github.com/xolox/python-coloredlogs,,Colored terminal output for Python's logging module.,logging,28,True,xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000000,2021-06-11 10:22:42.000000,2021-06-11 10:22:09.000000,36.0,49.0,424.0,2021-06-11 10:22:42.000000,15.0.1,63.0,16.0,,,coloredlogs,25.0,273.0,10435.0,8339.0,https://pypi.org/project/coloredlogs,2021-06-11 10:22:42.000000,2096.0,1819864.0,1819864.0,,,,2.0,,,,,,,,,,,,,,,
82,mccabe,https://github.com/PyCQA/mccabe,,McCabe complexity checker for Python.,code-metrics,28,True,PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000000,2021-04-02 23:49:37.000000,2021-04-02 23:49:37.000000,40.0,34.0,411.0,2017-01-26 22:13:14.000000,0.6.1,11.0,21.0,,conda-forge/mccabe,mccabe,7.0,142.0,236855.0,205845.0,https://pypi.org/project/mccabe,2017-01-26 22:13:14.000000,31010.0,21666387.0,21714111.0,https://anaconda.org/conda-forge/mccabe,2018-07-08 18:43:04.536000,2911194.0,1.0,,,,,,,,,,,,,,,
83,pep8-naming,https://github.com/PyCQA/pep8-naming,,Naming Convention checker for Python.,linters,28,False,PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000000,2021-07-07 16:42:05.802000,2021-07-07 11:11:04.000000,51.0,65.0,320.0,2021-07-07 11:12:50.000000,0.12.0,22.0,28.0,,conda-forge/pep8-naming,pep8-naming,12.0,226.0,10003.0,6975.0,https://pypi.org/project/pep8-naming,2021-07-07 11:12:50.000000,3028.0,902357.0,905331.0,https://anaconda.org/conda-forge/pep8-naming,2021-07-07 16:42:05.802000,193358.0,2.0,,,,,,,,,,,,,,,
84,astunparse,https://github.com/simonpercivall/astunparse,,An AST unparser for Python.,ast,28,False,simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000000,2021-05-13 16:10:26.000000,2019-12-22 18:11:19.000000,39.0,21.0,167.0,2019-12-22 18:12:11.000000,1.6.3,11.0,10.0,,conda-forge/astunparse,astunparse,18.0,86.0,24270.0,24088.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000000,182.0,4540970.0,4548824.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426000,384893.0,2.0,,,,,,,,,,,,,,,
85,gast,https://github.com/serge-sans-paille/gast,,Python AST that abstracts the underlying Python version.,ast,28,True,serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000000,2021-06-29 07:42:31.263000,2021-06-28 20:16:56.000000,22.0,21.0,110.0,2021-06-28 20:18:36.000000,0.5.0,17.0,10.0,,conda-forge/gast,gast,2.0,84.0,64907.0,61519.0,https://pypi.org/project/gast,2021-06-28 20:18:36.000000,3388.0,9395207.0,9426404.0,https://anaconda.org/conda-forge/gast,2021-06-29 07:42:31.263000,1185505.0,2.0,,,,,,,,,,,,,,,
