,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_dependent_project_count,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
166,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2022-12-13 18:36:06.000,2022-11-16 21:45:57,1074.0,38.0,64.0,18.0,28.0,130.0,513.0,2022-11-05 16:32:25.000,0.13.0.0,25.0,16.0,25,True,6.0,py2exe,,,1770.0,1594.0,https://pypi.org/project/py2exe,2022-07-03 22:09:17.000,15835.0,16085.0,,,,3.0,176.0,11269.0,,,,,,,,,,,,,,,,,,,
167,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2022-12-08 10:54:50.000,2020-11-16 12:31:58,468.0,,63.0,22.0,85.0,52.0,499.0,2020-11-16 12:36:24.000,0.11.2,21.0,22.0,25,False,45.0,mamba,,,651.0,533.0,https://pypi.org/project/mamba,2020-11-16 12:35:41.000,18991.0,18991.0,,,,3.0,118.0,,,,,,,,,,,,,,,,,,,,
168,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2022-10-16 22:01:52.000,2022-07-29 16:12:10,178.0,,31.0,5.0,91.0,27.0,424.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,25,True,23.0,interrogate,,,2891.0,2802.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000,195978.0,195978.0,,,,3.0,89.0,,,,,,,,,,,,,,,,,,,,
169,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2022-12-13 12:21:59.000,2022-12-13 12:14:28,159.0,15.0,10.0,2.0,46.0,23.0,145.0,2022-11-21 09:15:05.260,0.3.5,19.0,10.0,25,True,6.0,flake8-black,conda-forge/flake8-black,['flake8'],3115.0,2929.0,https://pypi.org/project/flake8-black,2022-05-16 09:20:23.000,722826.0,731590.0,https://anaconda.org/conda-forge/flake8-black,2022-11-21 11:35:51.188,368096.0,3.0,186.0,,,,,,,,,,,,,,,,,,,,
170,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2022-12-02 10:45:02.000,2022-12-02 10:45:02,101.0,1.0,195.0,73.0,55.0,45.0,4283.0,2021-01-29 16:48:55.000,0.3.3,16.0,17.0,24,True,29.0,better-exceptions,,,58.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,68126.0,68126.0,,,,3.0,58.0,,,,,,,,,,,,,,,,,,,,
171,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2022-12-08 20:37:49.000,2022-12-08 20:37:49,323.0,6.0,148.0,53.0,121.0,124.0,4065.0,2022-02-18 23:46:48.000,22.2.0,22.0,43.0,24,True,38.0,monkeytype,conda-forge/monkeytype,,25.0,,https://pypi.org/project/monkeytype,2022-02-18 23:46:48.000,34187.0,34971.0,https://anaconda.org/conda-forge/monkeytype,2022-02-19 14:25:33.147,46276.0,2.0,25.0,,,,,,,,,,,,,,,,,,,,
172,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,MIT,2017-05-29 17:11:25.872,2022-11-22 18:34:58.569,2022-02-16 05:16:40,168.0,,372.0,77.0,41.0,38.0,3935.0,2022-11-22 14:37:02.140,3.22.0,188.0,16.0,24,True,20.0,rebound,conda-forge/rebound,,40.0,22.0,https://pypi.org/project/rebound,2022-04-25 14:15:09.000,2001.0,5565.0,https://anaconda.org/conda-forge/rebound,2022-11-22 18:34:58.569,238648.0,3.0,18.0,206.0,,,,,,,,,,,,,,,,,,,
173,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2022-11-04 03:21:51.000,2022-11-04 03:21:51,205.0,2.0,85.0,26.0,113.0,74.0,1532.0,2022-11-02 23:26:19.000,1.0.3,60.0,39.0,24,True,41.0,shiv,,,12.0,,https://pypi.org/project/shiv,2022-01-24 19:17:52.000,17730.0,17738.0,,,,3.0,12.0,353.0,,,,,,,,,,,,,,,,,,,
174,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2022-11-30 01:11:20.000,2022-10-20 05:12:16,802.0,7.0,53.0,23.0,81.0,58.0,1021.0,2022-10-20 05:13:01.074,1.24.0,50.0,22.0,24,True,30.0,wily,,,10.0,,https://pypi.org/project/wily,2022-05-18 06:32:16.000,10302.0,10302.0,,,,3.0,10.0,,,,,,,,,,,,,,,,,,,,
175,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2022-11-04 09:45:28.000,2022-04-21 14:15:55,556.0,,118.0,32.0,90.0,143.0,817.0,2020-07-03 08:11:24.000,2.5.1,22.0,30.0,24,True,29.0,pynsist,,,196.0,149.0,https://pypi.org/project/pynsist,2022-03-21 11:44:22.000,1258.0,1258.0,,,,3.0,47.0,,,,,,,,,,,,,,,,,,,,
176,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2022-11-01 09:27:31.603,2022-10-29 23:23:34,1055.0,18.0,40.0,14.0,21.0,52.0,705.0,2022-09-27 22:33:15.252,3.5.1,51.0,9.0,24,True,39.0,hunter,conda-forge/hunter,,128.0,107.0,https://pypi.org/project/hunter,2021-12-15 20:36:30.000,9786.0,11234.0,https://anaconda.org/conda-forge/hunter,2022-11-01 09:27:31.603,24619.0,3.0,21.0,,,,,,,,,,,,,,,,,,,,
177,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,73.0,26.0,106.0,46.0,648.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,24,True,80.0,redbaron,,,559.0,443.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,31290.0,31290.0,,,,2.0,116.0,,,,,,,,,,,,,,,,,,,,
178,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2021-06-21 14:55:20.000,2021-06-21 14:55:20,534.0,,78.0,14.0,84.0,93.0,452.0,2017-12-31 01:13:41.000,1.3.4,28.0,45.0,24,False,38.0,paver,conda-forge/paver,,961.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,41139.0,41496.0,https://anaconda.org/conda-forge/paver,2018-07-24 12:48:36.122,26090.0,3.0,961.0,,,,,,,,,,,,,,,,,,,,
179,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2022-12-08 01:41:12.000,2021-03-14 13:43:08,285.0,,58.0,18.0,57.0,48.0,435.0,2022-04-20 19:59:44.000,2021.03.14,15.0,17.0,24,False,21.0,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],2667.0,,https://pypi.org/project/sphinx-autobuild,2021-03-14 13:46:47.000,336756.0,338845.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297,142068.0,3.0,2667.0,,,,,,,,,,,,,,,,,,,,
180,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2022-07-24 17:43:46.000,2022-07-24 17:34:17,72.0,,25.0,7.0,12.0,44.0,278.0,2022-07-24 17:45:31.955,2.8.0,21.0,5.0,24,True,10.0,mkdocs-awesome-pages-plugin,,['mkdocs'],1519.0,1441.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,2022-02-12 20:34:18.000,74832.0,74832.0,,,,3.0,78.0,,,,,,,,,,,,,,,,,,,,
181,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2022-12-12 21:05:22.000,2022-10-31 20:25:04,110.0,14.0,22.0,6.0,37.0,12.0,190.0,2022-10-25 11:19:00.465,1.4.1,10.0,10.0,24,True,8.0,pytest-datadir,conda-forge/pytest-datadir,['pytest'],845.0,757.0,https://pypi.org/project/pytest-datadir,2019-10-22 13:04:22.000,178540.0,180622.0,https://anaconda.org/conda-forge/pytest-datadir,2022-10-25 16:50:34.913,154075.0,3.0,88.0,,,,,,,,,,,,,,,,,,,,
182,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2022-12-09 10:00:39.000,2022-11-01 18:05:31,820.0,11.0,8.0,5.0,95.0,24.0,174.0,2022-09-05 17:42:22.786,1.1.0,66.0,8.0,24,True,18.0,xdoctest,conda-forge/xdoctest,,85.0,,https://pypi.org/project/xdoctest,2022-03-25 19:19:03.000,105729.0,108301.0,https://anaconda.org/conda-forge/xdoctest,2022-09-06 14:20:03.783,87480.0,3.0,85.0,,,,,,,,,,,,,,,,,,,,conda-forge/xdoctest
183,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2022-12-09 19:06:10.648,2022-11-11 19:53:12,468.0,7.0,35.0,11.0,53.0,55.0,141.0,2022-11-07 21:57:22.231,0.9.28,28.0,23.0,24,True,5.0,asteval,conda-forge/asteval,,166.0,,https://pypi.org/project/asteval,2022-05-24 15:52:50.000,213011.0,216147.0,https://anaconda.org/conda-forge/asteval,2022-12-09 19:06:10.648,232105.0,3.0,166.0,,,,,,,,,,,,,,,,,,,,
184,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,24.0,3.0,38.0,26.0,127.0,2021-10-13 19:25:39.000,2.1.0,20.0,12.0,24,False,5.0,flake8-commas,,['flake8'],11366.0,11032.0,https://pypi.org/project/flake8-commas,2021-10-13 19:25:39.000,364308.0,364308.0,,,,3.0,334.0,,,,,,,,,,,,,,,,,,,,
185,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,171.0,72.0,32.0,57.0,3872.0,2018-06-24 14:16:36.000,0.37.6,24.0,17.0,23,True,27.0,vprof,,,115.0,99.0,https://pypi.org/project/vprof,2020-02-29 13:31:59.000,4691.0,4691.0,,,,3.0,16.0,,,,,,,,,,,,,,,,,,,,
186,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,231.0,70.0,116.0,78.0,2111.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,23,False,21.0,python-taint,,,86.0,74.0,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,4085.0,4086.0,,,,3.0,12.0,89.0,,,,,,,,,,,,,,,,,,,
187,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2022-03-04 23:53:49.000,2022-03-04 21:23:22,185.0,,89.0,31.0,74.0,34.0,1437.0,2020-09-17 01:55:39.000,0.9.0,8.0,27.0,23,True,46.0,bowler,conda-forge/bowler,,7.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,106851.0,107146.0,https://anaconda.org/conda-forge/bowler,2019-06-12 18:37:14.246,14476.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,
188,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2022-12-05 10:32:47.000,2022-12-05 10:32:47,428.0,8.0,28.0,16.0,15.0,25.0,853.0,2022-09-25 14:10:04.093,0.4.2,13.0,22.0,23,True,18.0,snoop,conda-forge/snoop,,13.0,,https://pypi.org/project/snoop,2021-11-11 16:57:18.000,38952.0,39104.0,https://anaconda.org/conda-forge/snoop,2022-09-26 16:30:02.319,2140.0,3.0,13.0,,,,,,,,,,,,,,,,,,,,
189,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2022-11-03 10:04:57.000,2022-11-03 10:04:57,807.0,2.0,65.0,22.0,111.0,59.0,491.0,2019-05-28 06:37:19.000,1.7.0,12.0,62.0,23,True,45.0,pytest-virtualenv,conda-forge/pytest-shutil,,63.0,,https://pypi.org/project/pytest-virtualenv,2019-05-28 06:37:19.000,30568.0,31151.0,https://anaconda.org/conda-forge/pytest-shutil,2021-10-18 17:46:27.844,30935.0,3.0,63.0,,,,,,,,,,,,,,,,,,,,
190,Fixit,Instagram/Fixit,linters,"Fixit is a Python Lint Framework based on LibCST. It comes with useful default lint rules for coding convention,..",,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,MIT,2020-02-20 19:09:01.000,2022-12-15 09:48:20.000,2022-12-12 17:41:09,216.0,23.0,44.0,19.0,194.0,32.0,360.0,2021-07-31 16:17:24.000,0.1.4,6.0,30.0,23,True,32.0,fixit,,,31.0,29.0,https://pypi.org/project/fixit,2021-07-30 20:35:02.000,10085.0,10085.0,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,
191,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,52.0,13.0,100.0,30.0,276.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,23,True,46.0,baron,,,304.0,245.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,32003.0,32003.0,,,,3.0,59.0,,,,,,,,,,,,,,,,,,,,
192,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2022-12-13 14:27:48.000,2021-10-14 20:29:54,188.0,,52.0,8.0,48.0,43.0,196.0,2021-07-03 02:09:02.000,0.9.3,28.0,6.0,23,False,52.0,mkdocs-with-pdf,,['mkdocs'],202.0,202.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000,22483.0,22483.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
193,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2021-02-16 21:31:02.632,2021-02-16 17:29:00,446.0,,57.0,9.0,171.0,23.0,193.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,23,False,39.0,data-science-types,conda-forge/data-science-types,,293.0,285.0,https://pypi.org/project/data-science-types,2021-02-16 16:45:03.000,58068.0,58327.0,https://anaconda.org/conda-forge/data-science-types,2021-02-16 21:31:02.632,6220.0,3.0,8.0,,,,,,,,,,,,,,,,,,,wearepal/data-science-types,
194,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/myint/eradicate,https://github.com/myint/eradicate,Saxpath,2012-12-23 04:39:48.000,2022-04-13 14:13:20.049,2022-04-06 09:45:24,172.0,,23.0,4.0,17.0,15.0,146.0,2022-04-06 09:48:46.000,2.1.0,17.0,10.0,23,False,5.0,eradicate,conda-forge/eradicate,,10282.0,10191.0,https://pypi.org/project/eradicate,2022-04-06 09:47:11.000,475326.0,475484.0,https://anaconda.org/conda-forge/eradicate,2022-04-13 14:13:20.049,3160.0,3.0,91.0,,,,,,,,,,,,,,,,,,,,
195,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2021-11-27 17:41:04.999,2021-11-24 14:32:14,130.0,,78.0,28.0,10.0,38.0,2603.0,2021-11-24 14:32:07.000,1.2.25,48.0,5.0,22,False,5.0,pretty_errors,conda-forge/pretty_errors,,45.0,,https://pypi.org/project/pretty_errors,2021-11-24 14:32:07.000,19948.0,20298.0,https://anaconda.org/conda-forge/pretty_errors,2021-11-27 17:41:04.999,8773.0,3.0,45.0,,,,,,,,,,,,,,,,,,,,
196,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2022-01-21 18:17:35.000,2019-12-20 19:59:49,222.0,,143.0,16.0,65.0,28.0,807.0,2018-07-25 01:42:48.000,0.6.0,11.0,36.0,22,False,29.0,pycco,,,383.0,270.0,https://pypi.org/project/pycco,2018-07-25 01:42:48.000,1235.0,1235.0,,,,3.0,113.0,,,,,,,,,,,,,,,,,,,,
197,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2022-12-02 18:43:46.000,2022-10-18 01:51:36,278.0,10.0,30.0,6.0,140.0,51.0,458.0,2022-01-30 16:42:02.000,1.12.1,22.0,14.0,22,True,7.0,blacken-docs,conda-forge/blacken-docs,,17.0,,https://pypi.org/project/blacken-docs,2022-01-30 16:42:02.000,46413.0,47292.0,https://anaconda.org/conda-forge/blacken-docs,2022-01-30 18:29:51.381,25499.0,3.0,17.0,,,,,,,,,,,,,,,,,,,adamchainz/blacken-docs,
198,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2022-12-14 22:22:19.000,2022-12-13 15:41:00,1049.0,8.0,151.0,33.0,312.0,261.0,383.0,2022-03-22 08:29:10.000,3.3.1,38.0,60.0,22,True,24.0,,constructor,,13.0,13.0,,,,110.0,https://anaconda.org/anaconda/constructor,2022-05-02 20:15:08.965,8617.0,3.0,,227.0,,,,,,,,,,,,,,,,,,,
199,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2022-10-16 11:13:22.000,2022-09-14 15:18:11,71.0,,57.0,8.0,51.0,32.0,321.0,2022-09-19 22:54:45.987,1.0.1,20.0,16.0,22,True,14.0,pytest-docker,,['pytest'],33.0,,https://pypi.org/project/pytest-docker,2022-04-09 19:10:43.000,124860.0,124862.0,,,,3.0,33.0,88.0,,,,,,,,,,,,,,,,,,,
200,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2022-12-12 23:13:23.000,2022-10-11 00:53:47,704.0,9.0,20.0,4.0,388.0,77.0,314.0,2022-03-27 17:47:46.000,0.32.0,48.0,15.0,22,True,44.0,nitpick,,['flake8'],259.0,255.0,https://pypi.org/project/nitpick,2022-03-27 17:47:42.000,9139.0,9139.0,,,,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,
201,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2022-01-27 10:32:34.000,2022-01-27 10:32:34,98.0,,19.0,7.0,21.0,21.0,296.0,2020-02-01 18:04:00.000,0.6.3,12.0,9.0,22,True,17.0,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],1078.0,1024.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,408318.0,414262.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2020-02-01 18:49:47.818,404255.0,3.0,54.0,,,,,,,,,,,,,,,,,,,,
202,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2022-11-22 05:06:36.000,2021-10-05 01:31:10,72.0,,39.0,18.0,31.0,46.0,266.0,2021-10-05 01:33:27.000,0.5.10,24.0,11.0,22,False,41.0,mkdocs-pdf-export-plugin,,['mkdocs'],299.0,295.0,https://pypi.org/project/mkdocs-pdf-export-plugin,2021-10-05 01:33:27.000,18277.0,18277.0,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,
203,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2022-12-13 04:59:06.000,2022-12-13 04:59:05,393.0,34.0,20.0,5.0,167.0,48.0,263.0,2022-12-12 20:13:01.220,2.4.0,36.0,11.0,22,True,,add-trailing-comma,,,14.0,,https://pypi.org/project/add-trailing-comma,2022-04-17 13:58:01.000,26008.0,26008.0,,,,3.0,14.0,,,,,,,,,,,,,,,,,,,,
204,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2022-11-18 07:39:35.000,2022-02-24 16:06:18,113.0,,19.0,5.0,15.0,27.0,218.0,2021-09-03 15:34:36.000,0.8.0,21.0,9.0,22,True,8.0,xenon,conda-forge/xenon,,518.0,449.0,https://pypi.org/project/xenon,2022-02-24 08:21:17.000,112493.0,112789.0,https://anaconda.org/conda-forge/xenon,2019-10-12 20:39:43.883,18399.0,3.0,69.0,,,,,,,,,,,,,,,,,,,,
205,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2022-09-30 22:34:08.000,2022-09-30 22:33:57,546.0,3.0,40.0,5.0,27.0,43.0,164.0,2021-12-15 14:41:21.229,0.1.0,33.0,10.0,22,True,30.0,releases,conda-forge/sphinx-releases,['sphinx'],875.0,509.0,https://pypi.org/project/releases,2020-01-11 00:29:49.000,6517.0,7376.0,https://anaconda.org/conda-forge/sphinx-releases,2021-10-19 17:29:57.242,47264.0,3.0,366.0,,,,,,,,,,,,,,,,,,,,
206,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2022-12-11 17:22:05.778,2022-12-11 15:17:20,501.0,67.0,19.0,4.0,25.0,80.0,121.0,2022-12-11 12:33:00.424,0.25.0,49.0,13.0,22,True,16.0,griffe,conda-forge/griffe,,3.0,,https://pypi.org/project/griffe,2022-06-28 19:00:12.000,260049.0,267503.0,https://anaconda.org/conda-forge/griffe,2022-12-11 17:22:05.778,67087.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,
207,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2022-10-28 12:39:07.000,2022-10-18 17:37:46,493.0,11.0,346.0,74.0,123.0,204.0,5278.0,2019-02-14 00:27:42.000,1.1.5,7.0,54.0,21,True,117.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
208,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133,2020-08-24 01:31:58,433.0,,120.0,75.0,25.0,20.0,2991.0,2017-06-28 06:10:16.000,0.1.3,4.0,18.0,21,False,17.0,profiling,,,56.0,51.0,https://pypi.org/project/profiling,2021-12-15 15:24:47.133,3045.0,3045.0,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,
209,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2021-06-04 01:31:20.000,2017-03-13 17:42:17,340.0,,197.0,60.0,44.0,16.0,2651.0,,,13.0,20.0,21,False,39.0,pyrasite,,,46.0,40.0,https://pypi.org/project/pyrasite,2012-05-09 19:11:33.000,31166.0,31166.0,,,,3.0,6.0,,,,,,,,,,,,,,,,,,,,
