,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,labels,conda_id,pypi_id,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,github_release_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,cargo_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
130,pyright,https://github.com/microsoft/pyright,,Static type checker for Python.,linters,25,True,Microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000000,2021-12-23 06:46:54.000000,2021-12-23 06:46:46.000000,401.0,2224.0,7490.0,2021-12-22 10:10:13.000000,1.1.199,280.0,68.0,2.0,,,,,171.0,167.0,,,,,238496.0,,,,3.0,,,,,,,,,,pyright,https://www.npmjs.com/package/pyright,2021-12-22 10:06:12.691000,4.0,238496.0,
131,pyre-check,https://github.com/facebook/pyre-check,,Performant type-checking for python.,linters,25,True,facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000000,2021-12-23 00:13:10.000000,2021-12-23 00:13:07.000000,376.0,208.0,5722.0,2021-12-22 19:13:54.000000,0.9.9,67.0,187.0,93.0,,,pyre-check,,46.0,,https://pypi.org/project/pyre-check,2021-12-22 18:53:36.000000,46.0,26452.0,26452.0,,,,3.0,,,,,,,,,,,,,,,
132,pytype,https://github.com/google/pytype,,A static type analyzer for Python code.,linters,25,True,google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000000,2021-12-21 19:26:38.000000,2021-12-21 19:26:36.000000,222.0,372.0,3548.0,2021-12-15 21:06:08.000000,2021.12.15,121.0,71.0,98.0,,conda-forge/pytype,pytype,,88.0,,https://pypi.org/project/pytype,2021-12-15 21:06:08.000000,88.0,145717.0,149129.0,https://anaconda.org/conda-forge/pytype,2021-12-16 00:13:11.627000,64846.0,3.0,,,,,,,,,,,,,,,
133,uiautomator,https://github.com/xiaocong/uiautomator,,Python wrapper of Android uiautomator test tool.,testing,25,False,xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000000,2021-12-01 06:29:43.000000,2020-11-16 01:36:32.000000,594.0,117.0,1751.0,2020-11-16 03:43:07.000000,1.0.2,41.0,13.0,171.0,,,uiautomator,316.0,322.0,200.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000000,122.0,22729.0,22729.0,,,,3.0,,,,,,,,,,,,,,,
134,pyupgrade,https://github.com/asottile/pyupgrade,,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,refactoring,25,True,asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000000,2021-12-20 21:56:02.000000,2021-12-20 21:56:01.000000,85.0,241.0,1313.0,2021-11-16 01:14:15.000000,2.29.1,121.0,21.0,10.0,,conda-forge/pyupgrade,pyupgrade,802.0,10.0,,https://pypi.org/project/pyupgrade,2021-11-16 01:14:15.000000,10.0,141080.0,149427.0,https://anaconda.org/conda-forge/pyupgrade,2021-11-16 02:58:30.868000,292173.0,2.0,,,,,,,,,,,,,,,
135,pdoc,https://github.com/mitmproxy/pdoc,,API Documentation for Python Projects.,documentation,25,True,mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000000,2021-12-23 00:48:22.000000,2021-12-23 00:48:22.000000,119.0,189.0,1105.0,2021-10-29 15:14:31.000000,8.0.1,72.0,32.0,8.0,,,pdoc,,759.0,471.0,https://pypi.org/project/pdoc,2021-10-29 15:14:31.000000,288.0,95731.0,95731.0,,,,3.0,,,,,,,1.0,,,,,,,,
136,green,https://github.com/CleanCut/green,,"Green is a clean, colorful, fast python test runner.",testing,25,True,CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000000,2021-07-24 08:50:12.000000,2021-07-16 01:00:57.000000,75.0,166.0,717.0,2021-07-16 01:03:10.000000,3.3.0,141.0,37.0,6.0,,conda-forge/green,green,1048.0,985.0,627.0,https://pypi.org/project/green,2021-07-16 01:03:10.000000,358.0,13755.0,15530.0,https://anaconda.org/conda-forge/green,2020-11-12 18:09:27.157000,90534.0,3.0,,,,,,,,,,,,,,,
137,asv,https://github.com/airspeed-velocity/asv,,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,testing,25,True,airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000000,2021-12-11 11:48:01.000000,2021-08-15 10:06:12.000000,129.0,301.0,622.0,2020-05-16 12:35:26.000000,0.4.2,16.0,55.0,113.0,,conda-forge/asv,asv,1894.0,301.0,213.0,https://pypi.org/project/asv,2020-05-16 12:33:41.000000,88.0,27605.0,36983.0,https://anaconda.org/conda-forge/asv,2021-11-08 20:30:28.394000,553341.0,3.0,,,,,,,,,,,,,,,
138,py2exe,https://github.com/py2exe/py2exe,,A distutils extension to create standalone Windows programs from Python code.,packaging,25,True,py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000000,2021-12-15 13:42:30.109000,2021-11-16 21:13:22.000000,44.0,90.0,340.0,2021-12-15 13:42:30.109000,0.6.6,19.0,14.0,4.0,,,py2exe,1005.0,1702.0,1356.0,https://pypi.org/project/py2exe,2021-12-15 13:42:30.109000,346.0,23501.0,23713.0,,,,2.0,,6999.0,,,,,,,,,,,,,
139,baron,https://github.com/PyCQA/baron,,"IDE allow you to refactor code, Baron allows you to write refactoring code.",refactoring,25,True,PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000000,2021-12-09 03:34:37.000000,2021-12-09 03:33:22.000000,52.0,29.0,265.0,2021-12-09 03:33:32.000000,0.10.1,21.0,33.0,46.0,,,baron,1505.0,298.0,186.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000000,112.0,32421.0,32421.0,,,,2.0,,,,,,,,,,,,,,,
140,check-manifest,https://github.com/mgedmin/check-manifest,,Tool to check the completeness of MANIFEST.in for Python packages.,linters,25,True,mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000000,2021-10-16 09:35:31.000000,2021-10-16 09:35:29.000000,31.0,72.0,245.0,,,41.0,20.0,16.0,,conda-forge/check-manifest,check-manifest,527.0,8790.0,6986.0,https://pypi.org/project/check-manifest,2021-09-22 09:08:46.000000,1804.0,175508.0,176517.0,https://anaconda.org/conda-forge/check-manifest,2021-09-22 11:40:52.389000,36356.0,3.0,,,,,,,,,,,,,,,
141,pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,,Testinfra test your infrastructures.,testing,24,True,pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000000,2021-12-07 23:35:21.000000,2021-12-07 23:35:16.000000,286.0,199.0,1988.0,2021-12-07 12:36:00.000000,6.5.0,6.0,107.0,115.0,['pytest'],,pytest-testinfra,684.0,0.0,,https://pypi.org/project/pytest-testinfra,2021-12-07 12:36:00.000000,0.0,132263.0,132263.0,,,,3.0,,,,,,,,,,,,,,,
142,briefcase,https://github.com/beeware/briefcase,,Tools to support converting a Python project into a standalone native application.,packaging,24,True,beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000000,2021-12-15 16:33:13.684000,2021-11-17 23:01:54.000000,215.0,257.0,1279.0,2021-03-06 05:37:12.000000,0.3.5,36.0,87.0,112.0,,,briefcase,1220.0,24.0,,https://pypi.org/project/briefcase,2021-03-06 05:37:12.000000,24.0,3610.0,3610.0,,,,3.0,,,,,,,,,,,,,,,
143,nox,https://github.com/theacodes/nox,,Flexible test automation for Python.,testing,24,True,theacodes/nox,https://github.com/theacodes/nox,Apache-2.0,2016-02-24 04:02:58.000000,2021-12-23 14:30:20.000000,2021-12-23 10:11:23.000000,104.0,211.0,680.0,2021-10-01 13:11:23.000000,2021.10.1,21.0,65.0,36.0,['pytest'],conda-forge/nox,nox,,56.0,,https://pypi.org/project/nox,2021-10-01 13:11:23.000000,56.0,632832.0,633986.0,https://anaconda.org/conda-forge/nox,2021-12-03 16:19:15.112000,43858.0,3.0,,,,,,,,,,,,,,,
144,redbaron,https://github.com/PyCQA/redbaron,,Bottom-up approach to refactoring in python.,refactoring,24,True,pycqa/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000000,2021-12-09 03:12:39.000000,2021-12-09 03:12:36.000000,67.0,46.0,619.0,2019-03-17 19:03:54.000000,0.9.2,15.0,34.0,80.0,,,redbaron,1672.0,511.0,339.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000000,172.0,31366.0,31366.0,,,,2.0,,,,,,,,,,,,,,,
145,Mamba Test Runner,https://github.com/nestorsalceda/mamba,,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,testing,24,False,nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000000,2021-12-09 22:04:56.000000,2020-11-16 12:31:58.000000,64.0,52.0,480.0,2020-11-16 12:36:24.000000,0.11.2,21.0,22.0,45.0,,,mamba,468.0,607.0,387.0,https://pypi.org/project/mamba,2020-11-16 12:35:41.000000,220.0,25888.0,25888.0,,,,3.0,,,,,,,,,,,,,,,
146,paver,https://github.com/paver/paver,,Python-based project scripting.,build-tools,24,True,paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000000,2021-06-21 14:55:20.000000,2021-06-21 14:55:20.000000,78.0,93.0,444.0,2017-12-31 01:13:41.000000,1.3.4,28.0,45.0,37.0,,conda-forge/paver,paver,534.0,1908.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000000,1908.0,36676.0,37063.0,https://anaconda.org/conda-forge/paver,2018-07-24 12:48:36.122000,23613.0,3.0,,,,,,,,,,,,,,,
147,flake8-import-order,https://github.com/PyCQA/flake8-import-order,,Flake8 plugin that checks import order against various Python Style Guides.,linters,24,False,PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000000,2021-03-12 04:22:24.000000,2020-08-04 12:21:12.000000,61.0,85.0,251.0,2019-03-04 08:39:11.000000,0.18.1,34.0,40.0,13.0,['flake8'],conda-forge/flake8-import-order,flake8-import-order,274.0,1892.0,,https://pypi.org/project/flake8-import-order,2019-03-04 08:39:11.000000,1892.0,357895.0,361223.0,https://anaconda.org/conda-forge/flake8-import-order,2019-03-06 03:48:48.199000,203008.0,3.0,,,,,,,,,,,,,,,
148,docformatter,https://github.com/myint/docformatter,,Formats docstrings to follow PEP 257.,formatters,24,True,myint/docformatter,https://github.com/myint/docformatter,MIT,2012-05-26 21:40:48.000000,2021-08-19 05:41:14.000000,2020-12-27 18:10:35.000000,32.0,22.0,242.0,2019-11-10 16:23:03.000000,1.3.1,48.0,15.0,27.0,,,docformatter,441.0,894.0,784.0,https://pypi.org/project/docformatter,2020-12-27 18:11:12.000000,110.0,89829.0,89829.0,,,,3.0,,,,,,,,,,,,,,,
149,releases,https://github.com/bitprophet/releases,,A powerful Sphinx changelog-generating extension.,documentation,24,True,bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000000,2021-12-15 14:41:21.229000,2021-09-24 20:54:11.000000,36.0,43.0,159.0,2020-01-11 00:29:49.000000,1.6.3,33.0,10.0,33.0,['sphinx'],,releases,522.0,1107.0,401.0,https://pypi.org/project/releases,2020-01-11 00:29:49.000000,706.0,9986.0,9986.0,,,,3.0,,,,,,,,,,,,,,,
150,flake8-commas,https://github.com/PyCQA/flake8-commas,,Flake8 extension for enforcing trailing commas in python.,linters,24,True,PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000000,2021-10-13 19:25:52.000000,2021-10-13 19:25:45.000000,23.0,26.0,128.0,2021-10-13 19:25:39.000000,2.1.0,20.0,12.0,5.0,['flake8'],,flake8-commas,176.0,550.0,,https://pypi.org/project/flake8-commas,2021-10-13 19:25:39.000000,550.0,260019.0,260019.0,,,,3.0,,,,,,,,,,,,,,,
151,Bpytop,https://github.com/aristocratos/bpytop,,Linux/OSX/FreeBSD resource monitor.,profiling,23,True,aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000000,2021-12-22 19:23:21.000000,2021-12-22 19:22:48.000000,316.0,220.0,8098.0,2021-12-22 19:23:21.000000,1.0.68,53.0,35.0,58.0,,,bpytop,405.0,0.0,,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000000,0.0,9240.0,9240.0,,,,3.0,,,,,,,1.0,,,,,,,,
152,pipx,https://github.com/pypa/pipx,,Install and Run Python Applications in Isolated Environments.,dependency-managers,23,True,pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000000,2021-12-21 20:12:36.000000,2021-12-21 20:12:35.000000,197.0,340.0,4406.0,2021-09-26 09:07:51.000000,0.16.5,46.0,63.0,102.0,,,pipx,,4.0,,https://pypi.org/project/pipx,2021-08-05 07:45:12.000000,4.0,73885.0,73885.0,,,,3.0,,,,,,,,,,,,,,,
153,better-exceptions,https://github.com/Qix-/better-exceptions,,"Pretty and useful exceptions in Python, automatically.",logging,23,True,Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000000,2021-10-19 01:43:50.000000,2021-10-19 01:43:50.000000,195.0,41.0,4091.0,2021-01-29 16:48:55.000000,0.3.3,16.0,15.0,29.0,,,better-exceptions,99.0,74.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000000,74.0,28101.0,28101.0,,,,3.0,,,,,,,,,,,,,,,
154,rebound,https://github.com/shobrook/rebound,,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,logging,23,True,shobrook/rebound,https://github.com/shobrook/rebound,MIT,2017-05-29 17:11:25.872000,2021-12-15 16:07:35.783000,2021-01-04 03:14:37.000000,356.0,38.0,3764.0,2021-11-17 15:34:55.000000,3.18.1,173.0,16.0,20.0,,conda-forge/rebound,rebound,166.0,36.0,22.0,https://pypi.org/project/rebound,2021-12-15 16:07:35.783000,14.0,1529.0,4515.0,https://anaconda.org/conda-forge/rebound,2021-11-17 17:47:34.225000,164110.0,3.0,,175.0,,,,,,,,,,,,,
155,MonkeyType,https://github.com/Instagram/MonkeyType,,A Python library that generates static type annotations by collecting runtime types.,refactoring,23,True,Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000000,2021-10-03 07:01:51.000000,2021-09-15 00:20:06.000000,128.0,112.0,3615.0,2021-05-21 22:24:36.000000,21.5.0,21.0,37.0,37.0,,conda-forge/monkeytype,monkeytype,,192.0,158.0,https://pypi.org/project/monkeytype,2021-05-21 22:24:36.000000,34.0,30220.0,31017.0,https://anaconda.org/conda-forge/monkeytype,2021-05-22 12:13:35.937000,37478.0,3.0,,,,,,,,,,,,,,,
156,mamba,https://github.com/mamba-org/mamba,,The Fast Cross-Platform Package Manager.,dependency-managers,23,True,mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000000,2021-12-21 14:14:35.000000,2021-12-13 09:40:07.000000,134.0,478.0,2545.0,2021-11-22 09:01:26.000000,2021.11.19,84.0,66.0,199.0,,conda-forge/mamba,,1607.0,,,,,,,51977.0,https://anaconda.org/conda-forge/mamba,2021-12-08 19:36:37.442000,1715251.0,3.0,,,,,,,,,,,,,,,
157,dephell,https://github.com/dephell/dephell,,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",dependency-managers,23,True,dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000000,2021-01-11 21:31:40.000000,2021-01-11 21:31:39.000000,104.0,161.0,1731.0,2020-04-28 06:31:17.000000,.0.8.3,30.0,37.0,108.0,,,dephell,2145.0,334.0,326.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000000,8.0,5510.0,5515.0,,,,3.0,,165.0,,,,,,,,,,,,,
158,stackprinter,https://github.com/cknd/stackprinter,,Debugging-friendly exceptions for Python.,logging,23,True,cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000000,2021-03-18 20:44:50.000000,2021-01-01 18:48:26.000000,33.0,15.0,1148.0,2020-10-31 13:10:42.000000,0.2.5,14.0,6.0,11.0,,,stackprinter,159.0,87.0,83.0,https://pypi.org/project/stackprinter,2020-10-31 13:06:59.000000,4.0,297235.0,297235.0,,,,3.0,,,,,,,,,,,,,,,
159,python-hunter,https://github.com/ionelmc/python-hunter,,Hunter is a flexible code tracing toolkit.,debugging,23,True,ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000000,2021-12-15 20:38:09.000000,2021-12-15 17:43:12.000000,36.0,50.0,654.0,2021-12-15 20:36:30.000000,3.4.3,49.0,9.0,37.0,,,hunter,1026.0,107.0,73.0,https://pypi.org/project/hunter,2021-12-15 20:36:30.000000,34.0,10044.0,10044.0,,,,3.0,,,,,,,,,,,,,,,
160,prettytable,https://github.com/jazzband/prettytable,,Display tabular data in a visually appealing ASCII table format.,logging,23,False,jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000000,2021-12-20 22:21:02.581000,2021-12-20 15:23:11.000000,90.0,50.0,624.0,2021-12-20 15:36:48.000000,2.5.0,19.0,39.0,24.0,,conda-forge/prettytable,prettytable,369.0,0.0,,https://pypi.org/project/prettytable,2021-12-20 15:36:48.000000,0.0,3372059.0,3377196.0,https://anaconda.org/conda-forge/prettytable,2021-12-20 22:21:02.581000,339054.0,3.0,,,,,,,,,,,,,,,
161,pytest-testmon,https://github.com/tarpas/pytest-testmon,,Selects tests affected by changed files. Continous test runner when used with pytest-watch.,testing,23,True,tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,AGPL-3.0,2015-02-02 14:21:10.000000,2021-10-22 07:06:32.000000,2021-10-22 07:00:49.000000,29.0,88.0,505.0,2021-10-22 07:01:51.000000,1.2.2,39.0,16.0,28.0,['pytest'],conda-forge/pytest-testmon,pytest-testmon,287.0,98.0,,https://pypi.org/project/pytest-testmon,2021-10-22 07:01:51.000000,98.0,101000.0,101720.0,https://anaconda.org/conda-forge/pytest-testmon,2019-08-03 00:17:17.063000,33152.0,3.0,,,,,,,,,,,,,,,
162,mypy-protobuf,https://github.com/dropbox/mypy-protobuf,,open source tools to generate mypy stubs from protobufs.,linters,23,True,dropbox/mypy-protobuf,https://github.com/dropbox/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000000,2021-12-23 08:31:49.000000,2021-12-20 16:54:05.000000,64.0,92.0,412.0,2021-10-12 20:17:02.000000,3.0.0,36.0,31.0,5.0,,,mypy-protobuf,,24.0,,https://pypi.org/project/mypy-protobuf,2021-10-12 20:17:02.000000,24.0,1146835.0,1146835.0,,,,3.0,,,,,,,,,,,,,,,
163,pytest-randomly,https://github.com/pytest-dev/pytest-randomly,,Pytest plugin to randomly order tests and control random.seed.,testing,23,True,pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000000,2021-12-21 10:34:47.000000,2021-12-21 10:34:47.000000,22.0,42.0,387.0,2021-11-30 21:30:40.000000,3.10.3,28.0,16.0,5.0,,,pytest-randomly,,214.0,,https://pypi.org/project/pytest-randomly,2021-11-30 21:30:40.000000,214.0,382644.0,382644.0,,,,3.0,,,,,,,,,,,,,,,
164,sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,documentation,23,True,executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000000,2021-06-24 02:56:51.000000,2021-03-14 13:43:08.000000,51.0,44.0,367.0,2021-03-14 13:46:47.000000,2021.3.14,15.0,17.0,14.0,['sphinx'],conda-forge/sphinx-autobuild,sphinx-autobuild,,4682.0,,https://pypi.org/project/sphinx-autobuild,2021-03-14 13:46:47.000000,4682.0,201167.0,202584.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297000,79371.0,3.0,,,,,,,,,,,,,,,
165,flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,,A flake8 plugin to help you write better list/set/dict comprehensions.,linters,23,True,adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000000,2021-12-21 10:34:43.000000,2021-12-21 10:34:42.000000,15.0,34.0,317.0,2021-10-11 13:39:20.000000,3.7.0,30.0,12.0,7.0,['flake8'],conda-forge/flake8-comprehensions,flake8-comprehensions,,714.0,,https://pypi.org/project/flake8-comprehensions,2021-10-11 13:39:20.000000,714.0,567493.0,575285.0,https://anaconda.org/conda-forge/flake8-comprehensions,2021-10-12 17:53:54.156000,475345.0,3.0,,,,,,,,,,,,,,,
166,mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,,An MkDocs plugin to export content pages as PDF files.,documentation,23,True,zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000000,2021-10-05 01:44:06.000000,2021-10-05 01:31:10.000000,34.0,44.0,219.0,2021-10-05 01:33:27.000000,0.5.10,24.0,11.0,41.0,['mkdocs'],,mkdocs-pdf-export-plugin,72.0,192.0,188.0,https://pypi.org/project/mkdocs-pdf-export-plugin,2021-10-05 01:33:27.000000,4.0,13775.0,13775.0,,,,3.0,,,,,,,1.0,,,,,,,,
167,flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,,Flake8 plugin to find commented out or dead code.,linters,23,True,wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000000,2021-12-23 07:21:07.000000,2021-12-23 07:21:05.000000,7.0,27.0,210.0,2021-10-19 12:43:12.000000,1.2.0,12.0,13.0,1.0,['flake8'],,flake8-eradicate,332.0,72.0,,https://pypi.org/project/flake8-eradicate,2021-10-19 12:43:12.000000,72.0,243879.0,243879.0,,,,3.0,,,,,,,,,,,,,,,
168,asteval,https://github.com/newville/asteval,,minimalistic evaluator of python expression using ast module.,ast,23,True,newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000000,2021-09-25 04:16:51.000000,2021-09-25 04:16:29.000000,32.0,46.0,124.0,2021-06-22 12:00:47.000000,0.9.25,25.0,19.0,6.0,,conda-forge/asteval,asteval,417.0,935.0,697.0,https://pypi.org/project/asteval,2021-06-22 12:00:47.000000,238.0,139019.0,141472.0,https://anaconda.org/conda-forge/asteval,2021-02-27 14:24:12.922000,152135.0,3.0,,,,,,,,,,,,,,,
169,flake8-black,https://github.com/peterjc/flake8-black,,flake8 plugin to run black for checking Python coding style.,linters,23,True,peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000000,2021-12-06 16:39:12.000000,2021-12-06 16:39:11.000000,8.0,14.0,103.0,2021-07-16 22:59:22.000000,0.2.3,11.0,5.0,7.0,['flake8'],conda-forge/flake8-black,flake8-black,100.0,1629.0,1593.0,https://pypi.org/project/flake8-black,2021-07-16 22:59:22.000000,36.0,244116.0,250185.0,https://anaconda.org/conda-forge/flake8-black,2021-07-17 00:37:54.092000,182074.0,3.0,,,,,,,,,,,,,,,
170,memory_profiler,https://github.com/fabianp/memory_profiler,,Monitor Memory usage of Python code.,profiling,23,False,fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632000,2021-12-19 14:16:49.287000,2018-06-28 13:35:12.000000,13.0,,67.0,2018-08-16 03:16:49.000000,0.54.0,52.0,61.0,,,conda-forge/memory_profiler,memory_profiler,500.0,534.0,,https://pypi.org/project/memory_profiler,2018-08-16 03:16:49.000000,534.0,408978.0,411153.0,https://anaconda.org/conda-forge/memory_profiler,2021-12-19 14:16:49.287000,145732.0,3.0,,,,,,,,,,,,,,,
171,icecream,https://github.com/gruns/icecream,,Never use print() to debug again.,debugging,22,True,gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000000,2021-12-18 12:23:07.000000,2021-08-31 15:45:26.000000,114.0,57.0,5613.0,2021-06-22 20:52:25.000000,2.1.1,15.0,16.0,26.0,,,icecream,213.0,6.0,,https://pypi.org/project/icecream,2021-06-22 20:47:50.000000,6.0,134540.0,134540.0,,,,3.0,,,,,,,,,,,,,,,
172,vprof,https://github.com/nvdv/vprof,,Visual profiler for Python.,profiling,22,True,nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000000,2021-02-20 07:50:28.000000,2021-02-20 07:47:40.000000,167.0,56.0,3804.0,2018-06-24 14:16:36.000000,0.37.6,24.0,17.0,25.0,,,vprof,619.0,104.0,86.0,https://pypi.org/project/vprof,2020-02-29 13:31:59.000000,18.0,3906.0,3906.0,,,,3.0,,,,,,,,,,,,,,,
173,Profiling,https://github.com/what-studio/profiling,,Was an interactive continuous Python profiler.,profiling,22,False,what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000000,2021-12-15 15:24:47.133000,2020-08-24 01:31:58.000000,120.0,20.0,2991.0,2017-06-28 06:10:16.000000,0.1.3,4.0,18.0,17.0,,,profiling,433.0,49.0,44.0,https://pypi.org/project/profiling,2021-12-15 15:24:47.133000,5.0,3809.0,3809.0,,,,3.0,,,,,,,,,,,,,,,
174,alive-progress,https://github.com/rsalmei/alive-progress,,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",logging,22,True,rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000000,2021-12-14 18:04:25.000000,2021-11-06 05:27:01.000000,127.0,66.0,2946.0,2021-10-19 01:28:57.000000,2.1.0,21.0,1.0,25.0,,conda-forge/alive-progress,alive-progress,,513.0,513.0,https://pypi.org/project/alive-progress,2021-10-19 01:28:57.000000,0.0,21024.0,21542.0,https://anaconda.org/conda-forge/alive-progress,2021-01-08 03:33:35.990000,11398.0,3.0,,,,,,,,,,,,,,,
175,pyt,https://github.com/python-security/pyt,,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,security,22,False,python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000000,2020-12-25 03:47:37.000000,2020-03-08 21:43:06.000000,224.0,76.0,2062.0,2018-11-01 16:02:57.000000,0.42,15.0,22.0,21.0,,,python-taint,1576.0,78.0,56.0,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000000,22.0,2450.0,2451.0,,,,3.0,,68.0,,,,,,,,,,,,,
